station_id,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,altim_in_hg
KPEO,42.6441,-77.0528,26.1,17.8,0,0,30.17
KPDX,45.5958,-122.609,22.2,11.7,290,7,30.07
KPDT,45.6975,-118.834,30.6,7.8,0,0,30.01
KPDK,33.8783,-84.298,32.8,16.7,,,30.09
KPBI,26.6851,-80.0992,31.7,22.8,230,8,30.09
KPBG,44.6392,-73.4631,25,19.4,110,4,30.13
KPBF,34.1798,-91.9344,33.9,21.7,0,0,30.11
KPAH,37.0652,-88.7793,32.2,22.2,VRB,5,30.09
KPAE,47.9232,-122.283,22.2,12.2,280,6,30.10
KP68,39.602,-116.006,35.6,-7.2,350,12,30.23
KOVS,43.1561,-90.6775,29.4,18.3,VRB,5,30.11
KOTM,41.1008,-92.4445,27.8,21.1,150,9,30.08
KOSU,40.0784,-83.0782,31.1,17.2,240,4,30.11
KOSH,43.9669,-88.5582,29.4,17.8,220,5,30.11
KORL,28.5465,-81.3354,34.4,20,VRB,3,30.06
KOQT,36.023,-84.2336,34.4,13.3,0,0,30.11
KOPF,25.9102,-80.2828,32.2,22.8,140,7,30.10
KONT,34.0531,-117.577,28.9,14.4,310,5,29.88
KONO,44.0143,-117.008,33.9,7.2,110,3,29.98
KOMK,48.4611,-119.521,35,6.7,10,12,29.98
KOLF,48.0942,-105.578,35,13.3,270,10,29.85
KOJC,38.85,-94.7395,29.4,22.2,150,11,30.04
KOGD,41.1941,-112.017,38.9,2.8,VRB,3,30.10
KOGB,33.4637,-80.8534,31.1,26.1,100,5,30.03
KODX,41.6234,-98.9489,30.6,22.2,160,11,29.96
KOAK,37.7178,-122.233,22.8,14.4,290,12,29.87
KNUW,48.355,-122.664,16.1,11.7,280,6,30.10
KNSI,33.2337,-119.456,18.9,16.1,320,10,29.91
KNQX,24.5801,-81.6829,30,25,80,10,30.10
KNIP,30.2346,-81.6746,33.9,21.1,120,6,30.03
KNEW,30.0494,-90.029,31.1,24.4,340,5,30.10
KMYV,39.102,-121.569,38.9,15,290,4,29.79
KMYF,32.8145,-117.137,23.9,17.2,VRB,6,29.89
KMWT,34.5466,-93.5779,32.8,19.4,130,4,30.10
KMWL,32.7816,-98.0602,34.4,18.9,160,7,30.06
KMVY,41.393,-70.6159,27.2,25.6,220,17,30.20
KMTO,39.4744,-88.2724,28.3,20,350,4,30.10
KMTJ,38.5054,-107.898,33.3,1.7,340,6,30.25
KMTH,24.7262,-81.0477,31.1,23.9,100,5,30.10
KMSY,29.9974,-90.2777,30.6,26.1,0,0,30.10
KMSS,44.9334,-74.8484,25,19.4,240,3,30.14
KMSP,44.8852,-93.2313,29.4,16.1,160,11,30.05
KMSO,46.9208,-114.094,31.7,3.9,VRB,5,30.05
KMSN,43.1407,-89.3452,28.9,16.1,220,6,30.12
KMSL,34.7439,-87.5997,36.1,16.1,VRB,4,30.10
KMRB,39.4037,-77.975,25,18.3,VRB,6,30.16
KMPO,41.1368,-75.3771,22.8,17.2,190,3,30.24
KMOD,37.6254,-120.955,37.2,12.2,310,9,29.78
KMNN,40.6158,-83.0673,29.4,18.3,220,5,30.12
KMMV,45.1957,-123.134,24.4,11.1,VRB,4,30.06
KMMK,41.5097,-72.8278,27.2,21.7,180,10,30.16
KMLU,32.5155,-92.03,33.3,17.8,0,0,30.10
KMLS,46.4265,-105.883,35.6,11.1,250,12,29.91
KMLP,47.4548,-115.671,22.8,2.8,VRB,3,30.25
KMLC,34.8824,-95.7815,32.8,21.1,190,7,30.08
KMLB,28.0997,-80.6356,32.2,21.7,100,11,30.05
KMKO,35.6576,-95.3658,32.2,21.1,200,13,30.09
KMKL,35.5933,-88.917,32.8,20,290,4,30.12
KMIW,42.1106,-92.9163,27.8,20,140,11,30.07
KMIE,40.2345,-85.3936,28.9,21.1,330,4,30.12
KMIC,45.0623,-93.3511,29.4,16.7,170,14,30.04
KMIA,25.7881,-80.3169,31.7,22.8,140,10,30.10
KMHT,42.9245,-71.4377,33.9,18.9,200,10,30.11
KMHE,43.7743,-98.0384,30.6,21.1,160,19,29.93
KMGW,39.6498,-79.9206,32.2,15,10,5,30.14
KMGM,32.2997,-86.4074,33.3,15.6,0,0,30.08
KMFR,42.375,-122.877,29.4,9.4,0,0,29.97
KMFE,26.1791,-98.2445,32.2,25.6,110,10,30.04
KMDW,41.7841,-87.7551,29.4,17.8,50,8,30.11
KMCW,43.1543,-93.3262,26.7,19.4,140,13,30.09
KMCO,28.4182,-81.3241,33.9,21.1,80,3,30.06
KMCN,32.6889,-83.6529,35.6,14.4,10,6,30.05
KMCK,40.204,-100.59,33.9,20,170,10,29.99
KMCI,39.2975,-94.7309,30.6,21.1,170,10,30.03
KMCE,37.286,-120.518,37.8,12.8,VRB,5,29.79
KMCB,31.1823,-90.4721,32.8,20.6,VRB,3,30.09
KMBS,43.5281,-84.0813,27.8,18.9,260,6,30.14
KMAI,30.837,-85.1835,34.4,19.4,10,8,30.06
KMAE,36.9851,-120.111,36.7,13.3,300,5,29.81
KLXV,39.228,-106.316,25.6,-6.1,320,13,30.58
KLXT,38.9577,-94.3712,32.2,21.7,190,11,30.05
KLWV,38.7604,-87.599,31.7,20.6,330,5,30.09
KLWD,40.6306,-93.9005,27.8,22.2,140,6,30.05
KLVS,35.6558,-105.139,28.9,6.1,VRB,3,30.33
KLVM,45.6984,-110.442,33.9,3.9,270,13,30.09
KLVK,37.6931,-121.815,35,12.8,240,7,29.82
KLUK,39.106,-84.4161,24.4,20.6,0,0,30.11
KLSE,43.8792,-91.253,30,17,170,10,30.08
KLPR,41.3463,-82.1788,26.1,21.1,30,9,30.15
KLOZ,37.0896,-84.0688,32.2,18.3,280,8,30.13
KLOL,40.0685,-118.57,36.7,-2.2,130,4,30.09
KLNS,40.1206,-76.2944,26.1,20,0,0,30.17
KLND,42.8154,-108.726,32.8,1.7,60,5,30.15
KLMT,42.147,-121.726,31.1,9.4,VRB,4,30.10
KLLQ,33.636,-91.7555,33.3,18.3,VRB,3,30.11
KLKV,42.1538,-120.403,32.2,7.2,140,11,30.16
KLIT,34.7273,-92.2358,33.3,21.1,200,6,30.11
KLHX,38.0495,-103.513,37.2,6.7,190,10,30.03
KLHQ,39.7573,-82.6633,30,19.4,0,0,30.12
KLGB,33.8118,-118.147,24.4,17.2,VRB,3,29.89
KLFT,30.1986,-91.9896,33.3,23.3,VRB,4,30.08
KLFK,31.2359,-94.7546,29.4,23.3,200,6,30.10
KLEE,28.8214,-81.8006,33.9,20.6,160,6,30.06
KLEB,43.6271,-72.3054,32.2,19.4,320,3,30.13
KLBF,41.122,-100.669,32.2,20,VRB,5,30.01
KLBB,33.6658,-101.823,35,11.7,150,8,30.15
KLAX,33.9382,-118.387,21.7,17.8,250,7,29.89
KLAW,34.5577,-98.4172,37.8,17.2,190,10,30.04
KLAR,41.3165,-105.673,33.3,-3.3,290,17,30.29
KLAN,42.7761,-84.5997,28.3,18.9,60,5,30.13
KLAA,38.0718,-102.687,37.2,11.1,80,7,30.01
KJLN,37.1522,-94.4952,31.7,21.1,170,15,30.06
KJKL,37.5913,-83.3137,31.1,17.2,0,0,30.14
KJER,42.7274,-114.455,31.1,8.3,310,5,30.10
KJEF,38.5945,-92.1567,31.1,18.9,140,6,30.08
KJBR,35.8357,-90.6442,31.1,20,230,5,30.12
KIXD,38.8221,-94.8902,31.1,22.2,170,11,30.04
KIWI,43.9639,-69.7114,30,21.1,190,8,30.13
KITR,39.2415,-102.282,36.1,,140,17,30.05
KIPL,32.8346,-115.577,39.4,20.6,100,6,29.74
KIML,40.5106,-101.624,35.6,15.6,130,13,30.00
KIDA,43.5204,-112.068,32.8,7.2,220,8,30.15
KICT,37.6475,-97.43,35.6,19.4,150,12,29.96
KICR,43.391,-99.8462,34.4,18.3,170,9,29.91
KIAH,29.9844,-95.3607,22.8,20.6,270,8,30.13
KIAG,43.1083,-78.9382,28.9,17.2,VRB,3,30.13
KHZY,41.7794,-80.6968,28.9,18.3,,,30.15
KHYR,46.0303,-91.4426,28.9,17.2,210,9,30.08
KHWO,25.9996,-80.2412,32.8,21.7,VRB,6,30.10
KHVR,48.5425,-109.764,27.8,15,250,10,29.99
KHVN,41.259,-72.8891,26.7,23.3,200,4,30.17
KHUL,46.1185,-67.7929,26.7,20.6,0,0,30.07
KHUF,39.4429,-87.3221,28.9,21.1,0,0,30.10
KHSV,34.6441,-86.7861,33.9,17.8,VRB,4,30.10
KHSI,40.6002,-98.4264,31.1,21.7,140,8,29.98
KHRI,45.8259,-119.261,30.6,10,,,29.97
KHQM,46.9729,-123.931,13.9,12.2,260,7,30.15
KHOT,34.4755,-93.1041,32.8,19.4,0,0,30.12
KHLN,46.6045,-111.989,31.7,2.8,30,11,30.06
KHLG,40.1699,-80.6441,31.7,13.3,250,4,30.13
KHLC,39.3741,-99.8299,37.8,,140,8,29.98
KHKY,35.742,-81.3822,32,19,80,9,30.12
KHKS,32.3376,-90.2214,34.4,20,,,30.09
KHKA,35.9378,-89.8332,31.7,11.7,200,6,30.10
KHJO,36.3114,-119.623,38.3,12.2,0,0,29.82
KHIO,45.5476,-122.956,22.2,11.7,270,3,30.06
KHIB,47.3804,-92.8325,28.3,11.7,VRB,4,30.03
KHHR,33.9235,-118.333,22.8,16.7,VRB,3,29.89
KHGR,39.7062,-77.7304,27.2,20,130,7,30.16
KHEI,46.0108,-102.652,36.1,15,VRB,4,29.91
KHBR,34.9891,-99.0528,35,17.2,180,11,30.04
KHBG,31.2648,-89.2561,34.4,22.2,180,5,30.09
KGZH,31.4191,-87.0484,34.4,20.6,VRB,5,30.09
KGWO,33.4961,-90.0894,34.4,19.4,0,0,30.09
KGVL,34.2721,-83.8305,33.3,15,VRB,4,30.12
KGUY,36.6819,-101.505,36.7,12.8,230,12,30.02
KGUP,35.5086,-108.793,32.8,8.9,60,8,30.31
KGTF,47.4733,-111.383,26.7,12.2,340,7,30.11
KGSP,34.8842,-82.2209,32.2,17.2,340,7,30.09
KGSH,41.5265,-85.7872,27.8,20,VRB,3,30.11
KGRR,42.8821,-85.523,28.3,19.4,140,3,30.13
KGRI,40.9615,-98.313,31.7,21.7,150,12,29.98
KGRB,44.4796,-88.137,30.6,18.9,240,7,30.09
KGPT,30.4121,-89.0809,29.4,23.9,0,0,30.09
KGOK,35.8517,-97.4142,35.6,19.4,180,17,30.01
KGNV,29.6917,-82.276,33.9,19.4,310,7,30.07
KGMU,34.8487,-82.3501,33.3,16.7,30,5,30.10
KGLH,33.4772,-90.9847,33.9,21.1,40,4,30.09
KGLD,39.3673,-101.693,36.7,11.7,160,11,30.02
KGKY,32.6583,-97.0951,34.4,18.9,160,9,30.06
KGKJ,41.6258,-80.2123,27.2,17.8,0,0,30.17
KGJT,39.1344,-108.541,36.7,1.7,260,7,30.14
KGIF,28.0614,-81.7568,33.9,21.1,280,6,30.08
KGGW,48.2142,-106.621,34.4,14.4,300,10,29.87
KGGG,32.3909,-94.714,32.8,22.8,,,30.08
KGFL,43.3385,-73.6102,27.2,20.6,200,7,30.14
KGFK,47.9428,-97.1829,31.7,18.3,160,14,29.88
KGEZ,39.5854,-85.7998,30.6,22.2,,,30.10
KGEY,44.5173,-108.075,34.4,6.1,VRB,3,30.02
KGEG,47.6217,-117.528,30,8.3,0,0,30.04
KGCC,44.3398,-105.542,34.4,6.1,30,7,30.06
KGAG,36.2966,-99.7686,39.4,10.6,210,13,30.00
KFYV,36.0103,-94.1624,31.1,20,190,10,30.12
KFXE,26.199,-80.1776,32.2,23.9,140,9,30.09
KFWN,41.1993,-74.6259,28.9,19.4,VRB,4,30.17
KFVE,47.2852,-68.3072,22.2,17.8,170,5,30.10
KFUL,33.8715,-117.986,23.9,18.3,,,29.87
KFTY,33.7776,-84.5247,33.3,17.2,330,6,30.09
KFTW,32.8248,-97.364,33.9,17.8,160,11,30.05
KFSM,35.3335,-94.3653,33.3,22.2,200,6,30.08
KFRG,40.7344,-73.4164,26.1,23.9,210,8,30.17
KFPR,27.4981,-80.3763,31.1,22.8,190,6,30.08
KFOK,40.8506,-72.6193,26.1,23.9,210,10,30.20
KFOE,38.9414,-95.6513,31.1,21.1,160,9,30.01
KFNB,40.0791,-95.5893,30,21.7,160,12,30.00
KFMN,36.7435,-108.229,33.3,2.2,170,7,30.22
KFLL,26.0787,-80.1622,30.6,22.2,160,6,30.09
KFLD,43.7695,-88.4907,28.3,18.3,230,8,30.12
KFFT,38.1846,-84.9039,32.8,17.8,280,6,30.10
KFFC,33.3543,-84.5689,32.2,18.3,290,4,30.09
KFDY,41.0137,-83.6681,29.4,20,220,4,30.10
KFDR,34.3531,-98.9876,37.2,16.7,190,12,30.02
KFCM,44.8321,-93.4705,30,16.7,170,11,30.04
KFAT,36.78,-119.72,37.2,13.3,100,7,29.81
KFAR,46.9242,-96.8119,30,17.8,160,15,29.92
KEYE,39.8248,-86.2958,29.4,20,320,6,30.10
KEWB,41.6791,-70.9591,28.9,25,230,10,30.17
KEVW,41.2727,-111.031,32.2,-2.8,260,8,30.35
KESN,38.804,-76.069,25,24,0,0,30.15
KEPH,47.3078,-119.516,33.9,5.6,,,29.96
KENW,42.5953,-87.9383,28.3,17.8,90,8,30.14
KEMP,38.3291,-96.1945,33.3,21.7,140,9,30.00
KELN,47.0338,-120.531,32.2,8.9,0,0,30.01
KELM,42.1601,-76.89,27.8,18.3,170,3,30.15
KELD,33.2207,-92.814,32.8,20,VRB,4,30.11
KEET,33.1783,-86.7818,33.9,18.3,0,0,30.10
KEEO,40.0444,-107.888,31.7,0.6,200,6,30.29
KECP,30.3487,-85.7884,33.9,20.6,0,0,30.06
KDXR,41.3722,-73.4834,28.3,22.2,160,7,30.17
KDVT,33.6902,-112.066,40,11.1,130,7,29.89
KDUJ,41.1795,-78.8933,28.3,15,0,0,30.17
KDTW,42.2311,-83.3312,27.8,17.8,200,4,30.14
KDTS,30.3933,-86.4674,32.8,25,220,5,30.07
KDTO,33.2088,-97.1992,34.4,18.9,150,7,30.07
KDRT,29.3784,-100.927,32.2,20,140,8,30.05
KDRO,37.1431,-107.76,30,5.6,0,0,30.32
KDRA,36.621,-116.029,40.6,-2.8,VRB,3,29.95
KDNL,33.4668,-82.0385,34.4,18.3,VRB,5,30.06
KDMO,38.712,-93.1747,29.4,20.6,210,11,30.09
KDMN,32.2592,-107.721,33.3,3.3,80,13,30.19
KDMH,39.281,-76.611,27.2,23.3,,,30.16
KDLS,45.619,-121.166,28.9,11.1,330,12,29.96
KDLN,45.2584,-112.555,30.6,6.7,220,5,30.13
KDKK,42.4932,-79.2762,26.7,18.9,310,7,30.16
KDHT,36.0252,-102.549,36.7,7.8,210,19,30.11
KDHN,31.3177,-85.4432,35,17.2,310,8,30.11
KDGW,42.796,-105.38,32.8,,130,12,30.11
KDFW,32.8974,-97.0219,34.4,19.4,160,11,30.05
KDFI,41.3357,-84.4285,28.9,20.6,350,5,30.11
KDEW,47.9742,-117.429,28.9,9.4,VRB,4,30.04
KDET,42.4072,-83.009,28.3,18.9,110,5,30.14
KDEQ,34.048,-94.4016,32.8,22.2,210,6,30.08
KDEN,39.8466,-104.656,37.8,0.6,360,13,30.12
KDCU,34.658,-86.9434,33.9,16.7,VRB,3,30.10
KDBQ,42.3984,-90.7092,27.2,15.6,160,11,30.13
KDAL,32.8384,-96.8358,33.9,19.4,0,0,30.06
KDAB,29.1735,-81.0719,34.4,19.4,VRB,4,30.04
KCYS,41.1579,-104.808,32.2,3.9,330,10,30.19
KCUT,43.7331,-103.615,31.1,1.7,330,5,30.16
KCUB,33.972,-80.9939,32.8,21.1,310,8,30.03
KCSV,35.951,-85.0814,30,13.9,VRB,3,30.16
KCSM,35.3568,-99.2041,36.7,14.4,190,13,30.05
KCRS,32.0316,-96.3994,33.3,21.1,170,8,30.09
KCRG,30.3371,-81.5128,33.9,21.1,150,5,30.03
KCQC,35.003,-105.663,27.8,6.7,,,30.38
KCPS,38.57,-90.156,29.4,22.8,300,4,30.09
KCPR,42.8978,-106.474,32.2,6.7,70,5,30.13
KCOT,28.4585,-99.2228,32.2,22.2,160,7,30.05
KCNY,38.7501,-109.763,37.8,2.2,60,8,30.10
KCNO,33.9756,-117.625,29.4,18.9,200,3,29.88
KCNM,32.3335,-104.258,32.8,8.9,100,8,30.15
KCMX,47.1705,-88.4854,28.9,17.2,280,11,30.06
KCMI,40.0324,-88.2755,28.9,20,0,0,30.11
KCLM,48.1219,-123.507,21.7,12.2,VRB,5,30.11
KCLL,30.5912,-96.3631,26.1,21.7,160,9,30.11
KCKB,39.3022,-80.2239,32.2,15.6,330,7,30.13
KCHA,35.0336,-85.2004,35,13.9,340,6,30.08
KCGI,37.2254,-89.5785,30.6,23.3,240,10,30.09
KCEZ,37.3071,-108.626,33.3,2.8,250,6,30.25
KCEW,30.7771,-86.5194,34.4,21.7,,,30.09
KCDW,40.8764,-74.2829,30.6,19.4,290,6,30.16
KCDS,34.4275,-100.284,37.2,12.8,190,10,30.04
KCDR,42.8374,-103.098,36.1,8.3,0,0,29.98
KCDC,37.7067,-113.097,36.7,-1.7,20,6,30.18
KCCR,37.9916,-122.053,31.1,15,350,7,29.82
KCAG,40.493,-107.524,33.9,1.1,300,5,30.27
KBYI,42.5452,-113.769,31.7,12.8,0,0,30.10
KBYG,44.3812,-106.719,33.9,8.3,150,13,30.09
KBWG,36.9647,-86.4238,32.8,20,0,0,30.11
KBVY,42.5841,-70.9153,28.3,21.7,180,11,30.14
KBVO,36.7664,-96.0129,35,21.7,180,11,30.01
KBUR,34.1996,-118.365,26.1,17.8,0,0,29.88
KBTR,30.5378,-91.1468,33.9,22.8,0,0,30.08
KBTM,45.9644,-112.501,30,5,320,9,30.17
KBTL,42.3119,-85.2415,29.4,18.3,VRB,3,30.13
KBRL,40.7729,-91.1255,28.3,20,90,8,30.09
KBRD,46.4021,-94.1273,28.3,15.6,200,13,30.03
KBPT,29.9521,-94.0262,32.2,24.4,VRB,4,30.08
KBPK,36.3705,-92.4719,27.8,21.1,VRB,3,30.13
KBPI,42.578,-110.11,32.2,-4.4,340,14,30.32
KBOI,43.567,-116.241,34.4,7.8,VRB,4,30.01
KBNO,43.5949,-118.958,32.2,5,,,30.12
KBNA,36.1105,-86.6881,34.4,17.2,VRB,3,30.11
KBMQ,30.7407,-98.2354,31.1,20,100,5,30.10
KBMG,39.1432,-86.6168,30,19.4,VRB,4,30.11
KBLI,48.7991,-122.541,21.1,15,VRB,4,30.08
KBKV,28.4739,-82.4537,34.4,21.7,,,30.07
KBKL,41.5173,-81.6832,26.7,20,20,9,30.13
KBKE,44.843,-117.81,32.2,5.6,270,6,30.07
KBIV,42.7463,-86.0968,28.9,19.4,290,7,30.12
KBIL,45.8072,-108.546,33.9,12.2,210,8,30.02
KBHM,33.5655,-86.7449,33.9,15.6,VRB,4,30.12
KBGR,44.7979,-68.8195,29.4,22.8,180,10,30.09
KBGM,42.2068,-75.9799,25.6,17.2,260,3,30.19
KBFM,30.6147,-88.063,32.8,22.8,150,9,30.10
KBFI,47.5455,-122.315,23.9,11.7,VRB,4,30.08
KBFF,41.8747,-103.601,35,10,110,10,30.04
KBFD,41.7984,-78.6354,27.2,17.8,,,30.20
KBEH,42.129,-86.4152,26.7,18.9,VRB,5,30.13
KBDE,48.7261,-94.6122,30,16.7,180,9,29.97
KBCE,37.7013,-112.149,31.7,-2.8,130,9,30.38
KBBW,41.4365,-99.6385,31.1,22.2,,,29.99
KBAF,42.16,-72.7124,29.4,20.6,180,6,30.13
KAZO,42.2283,-85.546,28.3,19.4,150,3,30.12
KAXN,45.868,-95.394,27.8,17.2,160,15,30.03
KAWM,35.1401,-90.2359,31.7,20.6,280,5,30.10
KAUG,44.3161,-69.797,30,22.2,VRB,5,30.10
KATY,44.9045,-97.1496,27.8,20.6,160,12,29.97
KASX,46.5468,-90.9184,30.6,17.8,240,8,30.05
KASD,30.3436,-89.8224,31.7,26.1,VRB,5,30.09
KARB,42.2239,-83.7398,26.7,18.3,VRB,5,30.14
KARA,30.0292,-91.8845,32.8,23.9,90,5,30.09
KAPF,26.155,-81.7751,31.7,,240,8,30.10
KAPA,39.5599,-104.848,36.1,-5,320,10,30.16
KAOO,40.2999,-78.3168,30,16.7,170,7,30.16
KAOH,40.7081,-84.0214,28.3,20,260,7,30.12
KANB,33.5904,-85.8479,33.3,17.2,VRB,4,30.09
KAMW,41.9905,-93.6185,28.3,20.6,140,12,30.05
KAMG,31.5401,-82.5074,35,20,0,0,30.04
KAMA,35.2203,-101.717,37.2,7.8,,,30.12
KALW,46.0946,-118.286,29.4,8.9,190,5,29.99
KALI,27.7413,-98.0251,32.8,22.2,VRB,6,30.04
KAKO,40.1743,-103.215,35.6,4.4,VRB,3,30.06
KAIA,42.0573,-102.802,34.4,12.2,180,10,30.04
KAGS,33.3652,-81.9635,33.3,17.8,VRB,3,30.03
KAGC,40.3551,-79.9215,31.1,14.4,VRB,3,30.13
KAFW,32.99,-97.32,34.4,16.1,VRB,5,30.05
KAEX,31.3346,-92.5585,33.3,18.3,140,3,30.08
KAEG,35.15,-106.793,31,6,130,6,30.28
KADG,41.8678,-84.0794,27.2,19.4,,,30.14
KACK,41.2541,-70.0589,25.6,23.9,200,10,30.22
KABY,31.5364,-84.1958,33.9,18.9,250,4,30.08
KABR,45.4436,-98.4138,31.7,20.6,170,15,29.90
KAAF,29.7268,-85.0248,33.9,23.3,170,4,30.06
PTKK,7.462,151.843,28.4,24.3,40,6,29.70
PABA,70.135,-143.585,5.6,2.8,0,0,29.84
MMGL,20.523,-103.312,23,16,190,4,30.21
KVTN,42.8585,-100.551,34.4,18.9,200,12,29.94
KTRM,33.6317,-116.164,40.6,18.9,130,10,29.75
KTOL,41.5871,-83.8054,27.8,20,110,6,30.12
KTAN,41.8756,-71.0208,30,23.3,220,9,30.17
KSUX,42.3917,-96.3795,30,22.2,160,13,30.00
KSPS,33.9785,-98.493,35.6,18.3,160,4,30.04
KSPI,39.8453,-89.684,30,21.7,0,0,30.10
KSGF,37.2398,-93.39,25,18.9,160,9,30.12
KREO,42.5902,-117.865,37.2,1.1,250,9,30.08
KRAP,44.0458,-103.054,37.8,6.7,20,7,29.96
KPYM,41.9085,-70.7278,30,22.8,220,15,30.17
KPWK,42.1208,-87.9048,27.8,18.3,VRB,5,30.14
KPPF,37.3281,-95.5044,33.9,21.1,190,11,30.03
KP69,46.144,-115.597,30.6,12.2,210,3,29.97
KORE,42.57,-72.287,30,20,190,9,30.16
KOMA,41.3119,-95.9018,30,22.2,150,12,29.99
KOKC,35.3843,-97.6003,33.9,20.6,180,14,30.05
KOKB,33.2195,-117.35,22.2,17.8,290,5,29.88
KNZY,32.6922,-117.21,21.1,18.3,270,8,29.88
KNRB,30.396,-81.423,33.9,24.4,130,10,30.03
KNHK,38.284,-76.408,26.7,23.9,70,3,30.15
KNFW,32.781,-97.436,35.6,16.7,180,5,30.06
KMWH,47.193,-119.315,33.9,8.3,40,5,29.97
KMLI,41.4482,-90.5237,28.9,17.2,110,8,30.10
KMLF,38.4225,-113.011,36.7,8.9,VRB,4,30.12
KMKE,42.9549,-87.9045,27.2,14.4,100,6,30.12
KMHK,39.1346,-96.6789,33.9,22.2,140,10,29.97
KMFD,40.8204,-82.5177,28.9,17.2,VRB,5,30.15
KMDH,37.7833,-89.2453,31.1,22.8,290,5,30.09
KMBG,45.543,-100.404,31.1,21.1,160,12,29.85
KLWC,39.0078,-95.2115,32.2,22.8,140,13,30.01
KIOW,41.6394,-91.5445,28.3,18.9,140,11,30.10
KIEN,43.0261,-102.52,36.7,8.3,30,10,29.99
KIAD,38.9348,-77.4473,25,21.7,120,4,30.16
KHUT,38.0682,-97.8607,35.6,18.9,160,13,29.96
KHRL,26.2303,-97.6556,30,24,100,13,30.05
KHIE,44.3659,-71.5522,26.7,20,260,7,30.15
KFIT,42.5549,-71.757,30,19.4,230,8,30.15
KEST,43.4008,-94.7476,28.9,17.8,150,13,30.04
KDVN,41.6133,-90.5948,28.3,17.8,110,8,30.12
KDPA,41.8964,-88.2512,28.9,17.2,10,3,30.11
KDDC,37.7711,-99.9692,36.1,16.7,230,8,29.99
KCVG,39.0444,-84.6724,27.2,20.6,340,3,30.12
KCQX,41.6878,-69.9932,27.2,24.4,220,11,30.21
KCNU,37.6705,-95.4846,33.3,22.2,190,15,30.02
KCLT,35.2225,-80.9543,28.3,22.2,30,6,30.10
KCKV,36.6169,-87.4118,32.2,20.6,300,5,30.10
KCID,41.8829,-91.7246,27.2,20,140,9,30.09
KCFV,37.0912,-95.5726,34.4,20.6,190,15,30.00
KBML,44.576,-71.1782,27.2,19.4,240,5,30.15
KBLU,39.2762,-120.709,32.2,-1.1,,,30.23
KBLH,33.6188,-114.715,42.2,15,180,15,29.79
KBLF,37.2978,-81.2036,25,17.2,0,0,30.22
KBIS,46.7823,-100.757,31.7,21.7,120,9,29.87
KBAN,38.355,-119.522,31.1,-2.2,,,30.29
KATL,33.6297,-84.4422,33.3,16.1,360,4,30.09
KARR,41.7713,-88.4815,28.3,18.9,280,4,30.12
KAQW,42.6973,-73.1696,27.8,21.1,0,0,30.16
KALS,37.4393,-105.862,28.9,4.4,40,4,30.37
KAFN,42.8067,-72.0013,30.6,20,190,8,30.18
KABQ,35.0419,-106.615,31.7,7.2,60,3,30.25
KABI,32.4106,-99.6821,34.4,16.7,VRB,4,30.09
PTYA,9.487,138.077,26.9,25.8,VRB,6,29.71
PTTP,6.96,158.21,26.1,24.8,60,4,29.74
MUGM,19.909,-75.206,31.7,26.1,110,9,30.04
KYNG,41.2548,-80.6736,28.9,16.7,270,4,30.16
KXWA,48.2542,-103.747,32.2,20.6,130,11,29.88
KVNY,34.2121,-118.491,27.2,17.2,340,3,29.87
KVCT,28.8624,-96.9301,30.6,22.8,210,8,30.07
KUGN,42.4255,-87.8634,26.7,16.7,70,8,30.13
KTPL,31.157,-97.4094,33.3,21.1,190,11,30.09
KTEB,40.859,-74.0562,28.9,22.2,190,7,30.14
KSTL,38.7524,-90.3734,32.8,21.1,270,6,30.09
KSNT,44.1708,-114.927,30,3.9,VRB,3,30.24
KSMX,34.894,-120.452,21.7,14.4,320,7,29.92
KSMO,34.021,-118.447,21.7,17.2,210,5,29.89
KSLK,44.3928,-74.2029,23.9,17.2,200,9,30.18
KSJT,31.3517,-100.495,34.4,12.2,,,30.08
KSDB,34.7433,-118.725,31.1,11.1,VRB,6,30.13
KSAN,32.7365,-117.197,22.8,17.8,VRB,3,29.90
KSAD,32.8565,-109.636,37.8,9.4,160,7,30.03
KROW,33.3074,-104.508,35.6,4.4,180,9,30.16
KPWM,43.6424,-70.3044,28.3,20,190,14,30.11
KPVD,41.7225,-71.4325,27.8,23.9,210,13,30.17
KPIT,40.4814,-80.2083,29.4,13.9,VRB,5,30.14
KPHX,33.4278,-112.004,42.2,8.3,110,9,29.85
KP59,47.467,-87.875,24.4,17.8,0,0,30.04
KOXR,34.2001,-119.204,21.1,16.7,260,8,29.89
KORD,41.9602,-87.9316,28.3,18.3,70,5,30.11
KOCF,29.1636,-82.221,33.9,18.9,VRB,5,30.06
KNYC,40.779,-73.9692,27.2,21.7,0,0,30.18
KMYL,44.8943,-116.1,28.9,4.4,,,30.16
KMWN,44.271,-71.304,15,15,240,17,
KMPV,44.205,-72.5655,25,18.9,0,0,30.20
KLGU,41.7865,-111.852,32.8,2.8,360,5,30.12
KLGA,40.7794,-73.8803,28.3,21.1,200,8,30.15
KJCT,30.5105,-99.7665,32.2,19.4,VRB,4,30.10
KILG,39.6744,-75.6057,26.1,22.2,310,4,30.17
KIGM,35.2575,-113.934,37.8,10,240,17,30.04
KHTS,38.3653,-82.5548,33.3,16.7,VRB,5,30.10
KHSE,35.2324,-75.6223,30.6,25.6,170,15,30.16
